time_sec,ECG_I,ECG_I_filtered,,,X2:ECG(raw),,X2:ECG(filt)
94.9161,0.4689,-0.0547,,,468.9,,-54.7
94.9194,0.4719,-0.0509,,,471.9,,-50.9
94.9228,0.4773,-0.0469,,,477.3,,-46.9
94.9261,0.4791,-0.0431,,,479.1,,-43.1
94.9294,0.4821,-0.0413,,,482.1,,-41.3
94.9328,0.4803,-0.0431,,,480.3,,-43.1
94.9361,0.474,-0.0479,,,474,,-47.9
94.9394,0.4731,-0.0503,,,473.1,,-50.3
94.9428,0.4764,-0.0466,,,476.4,,-46.6
94.9461,0.4779,-0.0433,,,477.9,,-43.3
94.9494,0.4785,-0.0456,,,478.5,,-45.6
94.9528,0.4752,-0.0462,,,475.2,,-46.2
94.9561,0.48,-0.0422,,,480,,-42.2
94.9594,0.4815,-0.0415,,,481.5,,-41.5
94.9628,0.4785,-0.0428,,,478.5,,-42.8
94.9661,0.4833,-0.0391,,,483.3,,-39.1
94.9694,0.4854,-0.0363,,,485.4,,-36.3
94.9728,0.4836,-0.0391,,,483.6,,-39.1
94.9761,0.4788,-0.0411,,,478.8,,-41.1
94.9794,0.4842,-0.04,,,484.2,,-40
94.9828,0.4782,-0.0412,,,478.2,,-41.2
94.9861,0.4779,-0.0447,,,477.9,,-44.7
94.9894,0.4755,-0.046,,,475.5,,-46
94.9928,0.4803,-0.0404,,,480.3,,-40.4
94.9961,0.5061,-0.0155,,,506.1,,-15.5
94.9994,0.5652,0.0437,,,565.2,,43.7
95.0028,0.6354,0.114,,,635.4,,114
95.0061,0.6384,0.1161,,,638.4,,116.1
95.0094,0.5175,-0.0032,,,517.5,,-3.2
95.0128,0.318,-0.2067,,,318,,-206.7
95.0161,0.0717,-0.4426,,,71.7,,-442.6
95.0194,-0.1623,-0.6903,,,-162.3,,-690.3
95.0228,-0.3828,-0.8899,,,-382.8,,-889.9
95.0261,-0.4332,-0.9577,,,-433.2,,-957.7
95.0294,-0.3693,-0.8753,,,-369.3,,-875.3
95.0328,-0.1524,-0.6694,,,-152.4,,-669.4
95.0361,0.1116,-0.3965,,,111.6,,-396.5
95.0394,0.3276,-0.1844,,,327.6,,-184.4
95.0428,0.381,-0.1298,,,381,,-129.8
95.0461,0.3357,-0.1725,,,335.7,,-172.5
95.0494,0.3138,-0.1986,,,313.8,,-198.6
95.0528,0.3264,-0.1804,,,326.4,,-180.4
95.0561,0.3678,-0.1424,,,367.8,,-142.4
95.0594,0.4059,-0.1032,,,405.9,,-103.2
95.0628,0.4296,-0.0778,,,429.6,,-77.8
95.0661,0.4425,-0.0671,,,442.5,,-67.1
95.0694,0.4479,-0.0598,,,447.9,,-59.8
95.0728,0.4548,-0.0538,,,454.8,,-53.8
95.0761,0.459,-0.0487,,,459,,-48.7
95.0794,0.4686,-0.0401,,,468.6,,-40.1
95.0828,0.4731,-0.0343,,,473.1,,-34.3
95.0861,0.4704,-0.0373,,,470.4,,-37.3
95.0894,0.4689,-0.0402,,,468.9,,-40.2
95.0928,0.4689,-0.0367,,,468.9,,-36.7
95.0961,0.4767,-0.0331,,,476.7,,-33.1
95.0994,0.4722,-0.034,,,472.2,,-34
95.1028,0.4716,-0.0363,,,471.6,,-36.3
95.1061,0.471,-0.0369,,,471,,-36.9
95.1094,0.4704,-0.0363,,,470.4,,-36.3
95.1128,0.4716,-0.0361,,,471.6,,-36.1
95.1161,0.471,-0.0363,,,471,,-36.3
95.1194,0.471,-0.0357,,,471,,-35.7
95.1228,0.4725,-0.0349,,,472.5,,-34.9
95.1261,0.4719,-0.0351,,,471.9,,-35.1
95.1294,0.4698,-0.0365,,,469.8,,-36.5
95.1328,0.4692,-0.0388,,,469.2,,-38.8
95.1361,0.4632,-0.042,,,463.2,,-42
95.1394,0.4641,-0.0441,,,464.1,,-44.1
95.1428,0.4614,-0.044,,,461.4,,-44
95.1461,0.4629,-0.0441,,,462.9,,-44.1
95.1494,0.4602,-0.0463,,,460.2,,-46.3
95.1528,0.4569,-0.0486,,,456.9,,-48.6
95.1561,0.4581,-0.0492,,,458.1,,-49.2
95.1594,0.4545,-0.0504,,,454.5,,-50.4
95.1628,0.4536,-0.0531,,,453.6,,-53.1
95.1661,0.4509,-0.0547,,,450.9,,-54.7
95.1694,0.4494,-0.0562,,,449.4,,-56.2
95.1728,0.4449,-0.0608,,,444.9,,-60.8
95.1761,0.4398,-0.0656,,,439.8,,-65.6
95.1794,0.4407,-0.0647,,,440.7,,-64.7
95.1828,0.4425,-0.0622,,,442.5,,-62.2
95.1861,0.4401,-0.0659,,,440.1,,-65.9
95.1894,0.4302,-0.0733,,,430.2,,-73.3
95.1928,0.4281,-0.078,,,428.1,,-78
95.1961,0.4227,-0.0808,,,422.7,,-80.8
95.1994,0.4203,-0.0845,,,420.3,,-84.5
95.2028,0.4155,-0.0887,,,415.5,,-88.7
95.2061,0.4104,-0.0936,,,410.4,,-93.6
95.2094,0.4038,-0.0996,,,403.8,,-99.6
95.2128,0.3993,-0.105,,,399.3,,-105
95.2161,0.3939,-0.1086,,,393.9,,-108.6
95.2194,0.3909,-0.1126,,,390.9,,-112.6
95.2228,0.384,-0.119,,,384,,-119
95.2261,0.3765,-0.1254,,,376.5,,-125.4
95.2294,0.3747,-0.1285,,,374.7,,-128.5
95.2328,0.3717,-0.1295,,,371.7,,-129.5
95.2361,0.3711,-0.1314,,,371.1,,-131.4
95.2394,0.366,-0.1348,,,366,,-134.8
95.2428,0.3627,-0.1392,,,362.7,,-139.2
95.2461,0.3567,-0.1435,,,356.7,,-143.5
95.2494,0.3558,-0.1453,,,355.8,,-145.3
95.2528,0.3546,-0.1456,,,354.6,,-145.6
95.2561,0.3519,-0.1476,,,351.9,,-147.6
95.2594,0.3522,-0.1484,,,352.2,,-148.4
95.2628,0.3528,-0.1454,,,352.8,,-145.4
95.2661,0.3573,-0.1427,,,357.3,,-142.7
95.2694,0.3579,-0.1404,,,357.9,,-140.4
95.2728,0.3657,-0.1329,,,365.7,,-132.9
95.2761,0.3771,-0.1212,,,377.1,,-121.2
95.2794,0.3876,-0.1102,,,387.6,,-110.2
95.2828,0.3993,-0.0986,,,399.3,,-98.6
95.2861,0.4113,-0.0862,,,411.3,,-86.2
95.2894,0.4206,-0.0769,,,420.6,,-76.9
95.2928,0.429,-0.0683,,,429,,-68.3
95.2961,0.4407,-0.0562,,,440.7,,-56.2
95.2994,0.4527,-0.0448,,,452.7,,-44.8
95.3028,0.4587,-0.038,,,458.7,,-38
95.3061,0.4656,-0.0312,,,465.6,,-31.2
95.3094,0.4758,-0.0217,,,475.8,,-21.7
95.3128,0.4806,-0.0155,,,480.6,,-15.5
95.3161,0.4827,-0.0146,,,482.7,,-14.6
95.3194,0.4866,-0.0106,,,486.6,,-10.6
95.3228,0.4935,-0.0021,,,493.5,,-2.1
95.3261,0.4998,0.0014,,,499.8,,1.4
95.3294,0.4959,0.0005,,,495.9,,0.5
95.3328,0.5025,0.0048,,,502.5,,4.8
95.3361,0.5064,0.0101,,,506.4,,10.1
95.3394,0.5058,0.0083,,,505.8,,8.3
95.3428,0.5028,0.0068,,,502.8,,6.8
95.3461,0.5085,0.0106,,,508.5,,10.6
95.3494,0.5073,0.011,,,507.3,,11
95.3528,0.504,0.0072,,,504,,7.2
95.3561,0.5058,0.008,,,505.8,,8
95.3594,0.507,0.0113,,,507,,11.3
95.3628,0.5085,0.0103,,,508.5,,10.3
95.3661,0.5046,0.0084,,,504.6,,8.4
95.3694,0.5079,0.0106,,,507.9,,10.6
95.3728,0.5088,0.0113,,,508.8,,11.3
95.3761,0.5025,0.0066,,,502.5,,6.6
95.3794,0.5031,0.004,,,503.1,,4
95.3828,0.5019,0.0075,,,501.9,,7.5
95.3861,0.5094,0.0093,,,509.4,,9.3
95.3894,0.5016,0.0072,,,501.6,,7.2
95.3928,0.5064,0.0072,,,506.4,,7.2
95.3961,0.5043,0.0084,,,504.3,,8.4
95.3994,0.5046,0.0066,,,504.6,,6.6
95.4028,0.5034,0.0069,,,503.4,,6.9
95.4061,0.5094,0.0111,,,509.4,,11.1
95.4094,0.5073,0.0116,,,507.3,,11.6
95.4128,0.507,0.0079,,,507,,7.9
95.4161,0.5025,0.0071,,,502.5,,7.1
95.4194,0.5085,0.0096,,,508.5,,9.6
95.4228,0.5079,0.0119,,,507.9,,11.9
95.4261,0.5109,0.0123,,,510.9,,12.3
95.4294,0.5061,0.0102,,,506.1,,10.2
95.4328,0.5079,0.0088,,,507.9,,8.8
95.4361,0.5073,0.0116,,,507.3,,11.6
95.4394,0.5139,0.0153,,,513.9,,15.3
95.4428,0.5136,0.0161,,,513.6,,16.1
95.4461,0.5124,0.0161,,,512.4,,16.1
95.4494,0.5163,0.0169,,,516.3,,16.9
95.4528,0.5133,0.0172,,,513.3,,17.2
95.4561,0.5154,0.0175,,,515.4,,17.5
95.4594,0.5181,0.0194,,,518.1,,19.4
95.4628,0.5181,0.0223,,,518.1,,22.3
95.4661,0.5238,0.0243,,,523.8,,24.3
95.4694,0.522,0.0253,,,522,,25.3
95.4728,0.5247,0.0263,,,524.7,,26.3
95.4761,0.5241,0.0267,,,524.1,,26.7
95.4794,0.525,0.0263,,,525,,26.3
95.4828,0.5226,0.0255,,,522.6,,25.5
95.4861,0.5223,0.0237,,,522.3,,23.7
95.4894,0.5205,0.0221,,,520.5,,22.1
95.4928,0.5199,0.0225,,,519.9,,22.5
95.4961,0.5214,0.0229,,,521.4,,22.9
95.4994,0.5217,0.0224,,,521.7,,22.4
95.5028,0.5205,0.0248,,,520.5,,24.8
95.5061,0.531,0.0289,,,531,,28.9
95.5094,0.5247,0.0299,,,524.7,,29.9
95.5128,0.5307,0.0293,,,530.7,,29.3
95.5161,0.5268,0.0301,,,526.8,,30.1
95.5194,0.531,0.0313,,,531,,31.3
95.5228,0.5301,0.0322,,,530.1,,32.2
95.5261,0.531,0.0317,,,531,,31.7
95.5294,0.5277,0.0292,,,527.7,,29.2
95.5328,0.5265,0.0275,,,526.5,,27.5
95.5361,0.5271,0.0283,,,527.1,,28.3
95.5394,0.5292,0.0298,,,529.2,,29.8
95.5428,0.5295,0.0312,,,529.5,,31.2
95.5461,0.531,0.031,,,531,,31
95.5494,0.528,0.0293,,,528,,29.3
95.5528,0.528,0.0287,,,528,,28.7
95.5561,0.5274,0.028,,,527.4,,28
95.5594,0.5265,0.027,,,526.5,,27
95.5628,0.5286,0.0298,,,528.6,,29.8
95.5661,0.534,0.0336,,,534,,33.6
95.5694,0.5313,0.0323,,,531.3,,32.3
95.5728,0.5301,0.0305,,,530.1,,30.5
95.5761,0.5343,0.0341,,,534.3,,34.1
95.5794,0.5388,0.0393,,,538.8,,39.3
95.5828,0.5409,0.0413,,,540.9,,41.3
95.5861,0.54,0.0391,,,540,,39.1
95.5894,0.5343,0.0355,,,534.3,,35.5
95.5928,0.5367,0.0355,,,536.7,,35.5
95.5961,0.5373,0.0378,,,537.3,,37.8
95.5994,0.5379,0.0373,,,537.9,,37.3
95.6028,0.5376,0.0375,,,537.6,,37.5
95.6061,0.5424,0.0415,,,542.4,,41.5
95.6094,0.5433,0.0434,,,543.3,,43.4
95.6128,0.543,0.0416,,,543,,41.6
95.6161,0.5409,0.0411,,,540.9,,41.1
95.6194,0.5439,0.042,,,543.9,,42
95.6228,0.5424,0.0428,,,542.4,,42.8
95.6261,0.5475,0.0451,,,547.5,,45.1
95.6294,0.5469,0.047,,,546.9,,47
95.6328,0.5478,0.0461,,,547.8,,46.1
95.6361,0.5484,0.0468,,,548.4,,46.8
95.6394,0.5514,0.051,,,551.4,,51
95.6428,0.5568,0.0541,,,556.8,,54.1
95.6461,0.5559,0.0554,,,555.9,,55.4
95.6494,0.5607,0.0583,,,560.7,,58.3
95.6528,0.5625,0.061,,,562.5,,61
95.6561,0.5631,0.0613,,,563.1,,61.3
95.6594,0.5643,0.0615,,,564.3,,61.5
95.6628,0.5643,0.0633,,,564.3,,63.3
95.6661,0.5685,0.0644,,,568.5,,64.4
95.6694,0.5622,0.0613,,,562.2,,61.3
95.6728,0.5586,0.0551,,,558.6,,55.1
95.6761,0.5556,0.0527,,,555.6,,52.7
95.6794,0.5547,0.0527,,,554.7,,52.7
95.6828,0.5481,0.0448,,,548.1,,44.8
95.6861,0.5364,0.0324,,,536.4,,32.4
95.6894,0.5292,0.0288,,,529.2,,28.8
95.6928,0.5373,0.0306,,,537.3,,30.6
95.6961,0.5274,0.0274,,,527.4,,27.4
95.6994,0.5289,0.0237,,,528.9,,23.7
95.7028,0.5286,0.026,,,528.6,,26
95.7061,0.534,0.0304,,,534,,30.4
95.7094,0.5349,0.0322,,,534.9,,32.2
95.7128,0.5376,0.0325,,,537.6,,32.5
95.7161,0.537,0.0356,,,537,,35.6
95.7194,0.5481,0.0423,,,548.1,,42.3
95.7228,0.5484,0.0463,,,548.4,,46.3
95.7261,0.5508,0.0454,,,550.8,,45.4
95.7294,0.5463,0.0443,,,546.3,,44.3
95.7328,0.5505,0.0439,,,550.5,,43.9
95.7361,0.5445,0.0433,,,544.5,,43.3
95.7394,0.5523,0.0454,,,552.3,,45.4
95.7428,0.5511,0.0489,,,551.1,,48.9
95.7461,0.5562,0.05,,,556.2,,50
95.7494,0.5526,0.0499,,,552.6,,49.9
95.7528,0.5562,0.0496,,,556.2,,49.6
95.7561,0.5502,0.0473,,,550.2,,47.3
95.7594,0.5514,0.0456,,,551.4,,45.6
95.7628,0.5532,0.0481,,,553.2,,48.1
95.7661,0.555,0.0509,,,555,,50.9
95.7694,0.5565,0.0506,,,556.5,,50.6
95.7728,0.5541,0.0486,,,554.1,,48.6
95.7761,0.5502,0.046,,,550.2,,46
95.7794,0.5523,0.0455,,,552.3,,45.5
95.7828,0.5553,0.0506,,,555.3,,50.6
95.7861,0.5652,0.0592,,,565.2,,59.2
95.7894,0.5892,0.0838,,,589.2,,83.8
95.7928,0.6555,0.1481,,,655.5,,148.1
95.7961,0.7263,0.2219,,,726.3,,221.9
95.7994,0.7281,0.2184,,,728.1,,218.4
95.8028,0.6048,0.1003,,,604.8,,100.3
95.8061,0.4146,-0.096,,,414.6,,-96
95.8094,0.1596,-0.3408,,,159.6,,-340.8
95.8128,-0.0903,-0.6056,,,-90.3,,-605.6
95.8161,-0.3234,-0.812,,,-323.4,,-812
95.8194,-0.3663,-0.8852,,,-366.3,,-885.2
95.8228,-0.3261,-0.8097,,,-326.1,,-809.7
95.8261,-0.0981,-0.6081,,,-98.1,,-608.1
95.8294,0.1452,-0.3478,,,145.2,,-347.8
95.8328,0.3525,-0.1444,,,352.5,,-144.4
95.8361,0.4287,-0.0718,,,428.7,,-71.8
95.8394,0.4044,-0.0902,,,404.4,,-90.2
95.8428,0.39,-0.1072,,,390,,-107.2
95.8461,0.4191,-0.0796,,,419.1,,-79.6
95.8494,0.4623,-0.0317,,,462.3,,-31.7
95.8528,0.5016,0.0028,,,501.6,,2.8
95.8561,0.516,0.02,,,516,,20
95.8594,0.5265,0.0298,,,526.5,,29.8
95.8628,0.5352,0.0381,,,535.2,,38.1
95.8661,0.5448,0.0471,,,544.8,,47.1
95.8694,0.549,0.0536,,,549,,53.6
95.8728,0.5547,0.0552,,,554.7,,55.2
95.8761,0.5541,0.0588,,,554.1,,58.8
95.8794,0.5652,0.0664,,,565.2,,66.4
95.8828,0.5652,0.0681,,,565.2,,68.1
95.8861,0.5625,0.0644,,,562.5,,64.4
95.8894,0.5622,0.065,,,562.2,,65
95.8928,0.5673,0.0677,,,567.3,,67.7
95.8961,0.5625,0.0664,,,562.5,,66.4
95.8994,0.5673,0.0667,,,567.3,,66.7
95.9028,0.5661,0.0695,,,566.1,,69.5
95.9061,0.5679,0.068,,,567.9,,68
95.9094,0.5634,0.0656,,,563.4,,65.6
95.9128,0.5676,0.0677,,,567.6,,67.7
95.9161,0.5667,0.0689,,,566.7,,68.9
95.9194,0.5673,0.0668,,,567.3,,66.8
95.9228,0.5646,0.0662,,,564.6,,66.2
95.9261,0.5655,0.0658,,,565.5,,65.8
95.9294,0.5637,0.0637,,,563.7,,63.7
95.9328,0.5628,0.0634,,,562.8,,63.4
95.9361,0.5631,0.0635,,,563.1,,63.5
95.9394,0.5628,0.0614,,,562.8,,61.4
95.9428,0.558,0.0599,,,558,,59.9
95.9461,0.5601,0.0578,,,560.1,,57.8
95.9494,0.5514,0.0525,,,551.4,,52.5
95.9528,0.5505,0.0491,,,550.5,,49.1
95.9561,0.5496,0.05,,,549.6,,50
95.9594,0.5523,0.0498,,,552.3,,49.8
95.9628,0.5445,0.0464,,,544.5,,46.4
95.9661,0.5457,0.042,,,545.7,,42
95.9694,0.5379,0.0388,,,537.9,,38.8
95.9728,0.5385,0.0373,,,538.5,,37.3
95.9761,0.5382,0.0359,,,538.2,,35.9
95.9794,0.5334,0.0339,,,533.4,,33.9
95.9828,0.5349,0.0324,,,534.9,,32.4
95.9861,0.5292,0.0284,,,529.2,,28.4
95.9894,0.5214,0.02,,,521.4,,20
95.9928,0.5142,0.0131,,,514.2,,13.1
95.9961,0.5133,0.0112,,,513.3,,11.2
95.9994,0.5094,0.0088,,,509.4,,8.8
96.0028,0.5049,0.0033,,,504.9,,3.3
96.0061,0.5013,-0.0009,,,501.3,,-0.9
96.0094,0.4977,-0.002,,,497.7,,-2
96.0128,0.4998,-0.0037,,,499.8,,-3.7
96.0161,0.4908,-0.0086,,,490.8,,-8.6
96.0194,0.4899,-0.0133,,,489.9,,-13.3
96.0228,0.4833,-0.0161,,,483.3,,-16.1
96.0261,0.4827,-0.0208,,,482.7,,-20.8
96.0294,0.4713,-0.0274,,,471.3,,-27.4
96.0328,0.4722,-0.0316,,,472.2,,-31.6
96.0361,0.4638,-0.0348,,,463.8,,-34.8
96.0394,0.4641,-0.0392,,,464.1,,-39.2
96.0428,0.4572,-0.0417,,,457.2,,-41.7
96.0461,0.4599,-0.0427,,,459.9,,-42.7
96.0494,0.4545,-0.0446,,,454.5,,-44.6
96.0528,0.4572,-0.045,,,457.2,,-45
96.0561,0.4548,-0.0442,,,454.8,,-44.2
96.0594,0.4572,-0.0446,,,457.2,,-44.6
96.0628,0.4578,-0.0416,,,457.8,,-41.6
96.0661,0.468,-0.0327,,,468,,-32.7
96.0694,0.4776,-0.0228,,,477.6,,-22.8
96.0728,0.4875,-0.0121,,,487.5,,-12.1
96.0761,0.5028,0.0019,,,502.8,,1.9
96.0794,0.5154,0.0155,,,515.4,,15.5
96.0828,0.5262,0.0261,,,526.2,,26.1
96.0861,0.5388,0.0376,,,538.8,,37.6
96.0894,0.5472,0.0479,,,547.2,,47.9
96.0928,0.5547,0.0527,,,554.7,,52.7
96.0961,0.5568,0.0577,,,556.8,,57.7
96.0994,0.5703,0.0676,,,570.3,,67.6
96.1028,0.5745,0.0755,,,574.5,,75.5
96.1061,0.5811,0.0779,,,581.1,,77.9
96.1094,0.5814,0.0816,,,581.4,,81.6
96.1128,0.5904,0.0879,,,590.4,,87.9
96.1161,0.5925,0.0911,,,592.5,,91.1
96.1194,0.594,0.092,,,594,,92
96.1228,0.5958,0.094,,,595.8,,94
96.1261,0.5973,0.0943,,,597.3,,94.3
96.1294,0.5943,0.0925,,,594.3,,92.5
96.1328,0.5964,0.0934,,,596.4,,93.4
96.1361,0.6006,0.0973,,,600.6,,97.3
96.1394,0.6018,0.0995,,,601.8,,99.5
96.1428,0.6033,0.0994,,,603.3,,99.4
96.1461,0.6048,0.1009,,,604.8,,100.9
96.1494,0.6054,0.1031,,,605.4,,103.1
96.1528,0.6075,0.1014,,,607.5,,101.4
96.1561,0.6006,0.0984,,,600.6,,98.4
96.1594,0.6045,0.0989,,,604.5,,98.9
96.1628,0.6054,0.1011,,,605.4,,101.1
96.1661,0.6063,0.1015,,,606.3,,101.5
96.1694,0.6054,0.1006,,,605.4,,100.6
96.1728,0.6054,0.0994,,,605.4,,99.4
96.1761,0.603,0.0986,,,603,,98.6
96.1794,0.6066,0.0998,,,606.6,,99.8
96.1828,0.6075,0.1029,,,607.5,,102.9
96.1861,0.6126,0.1048,,,612.6,,104.8
96.1894,0.6081,0.1041,,,608.1,,104.1
96.1928,0.6123,0.1033,,,612.3,,103.3
96.1961,0.6084,0.1033,,,608.4,,103.3
96.1994,0.6087,0.1017,,,608.7,,101.7
96.2028,0.609,0.1003,,,609,,100.3
96.2061,0.6087,0.1035,,,608.7,,103.5
96.2094,0.615,0.106,,,615,,106
96.2128,0.6111,0.1031,,,611.1,,103.1
96.2161,0.6087,0.1021,,,608.7,,102.1
96.2194,0.6156,0.1057,,,615.6,,105.7
96.2228,0.6135,0.106,,,613.5,,106
96.2261,0.6123,0.1035,,,612.3,,103.5
96.2294,0.6117,0.1028,,,611.7,,102.8
96.2328,0.6117,0.102,,,611.7,,102
96.2361,0.612,0.104,,,612,,104
96.2394,0.6213,0.1102,,,621.3,,110.2
96.2428,0.6201,0.1115,,,620.1,,111.5
96.2461,0.6171,0.1063,,,617.1,,106.3
96.2494,0.6144,0.105,,,614.4,,105
96.2528,0.621,0.1088,,,621,,108.8
96.2561,0.6195,0.1115,,,619.5,,111.5
96.2594,0.6261,0.112,,,626.1,,112
96.2628,0.6204,0.1119,,,620.4,,111.9
96.2661,0.6252,0.1121,,,625.2,,112.1
96.2694,0.6237,0.1129,,,623.7,,112.9
96.2728,0.6261,0.1133,,,626.1,,113.3
96.2761,0.6231,0.1127,,,623.1,,112.7
96.2794,0.627,0.1119,,,627,,111.9
96.2828,0.6204,0.1112,,,620.4,,111.2
96.2861,0.6282,0.1121,,,628.2,,112.1
96.2894,0.6246,0.1139,,,624.6,,113.9
96.2928,0.6276,0.1129,,,627.6,,112.9
96.2961,0.6231,0.1104,,,623.1,,110.4
96.2994,0.6252,0.1105,,,625.2,,110.5
96.3028,0.6228,0.1103,,,622.8,,110.3
96.3061,0.6252,0.1091,,,625.2,,109.1
96.3094,0.624,0.1112,,,624,,111.2
96.3128,0.6294,0.1138,,,629.4,,113.8
96.3161,0.6282,0.1133,,,628.2,,113.3
96.3194,0.6288,0.1138,,,628.8,,113.8
96.3228,0.6321,0.1169,,,632.1,,116.9
96.3261,0.6348,0.1183,,,634.8,,118.3
96.3294,0.6324,0.1176,,,632.4,,117.6
96.3328,0.6336,0.1167,,,633.6,,116.7
96.3361,0.6336,0.117,,,633.6,,117
96.3394,0.6354,0.1196,,,635.4,,119.6
96.3428,0.6381,0.1205,,,638.1,,120.5
96.3461,0.6348,0.1173,,,634.8,,117.3
96.3494,0.6321,0.1163,,,632.1,,116.3
96.3528,0.6378,0.1178,,,637.8,,117.8
96.3561,0.6321,0.1164,,,632.1,,116.4
96.3594,0.6357,0.1162,,,635.7,,116.2
96.3628,0.6369,0.1189,,,636.9,,118.9
96.3661,0.6366,0.1183,,,636.6,,118.3
96.3694,0.636,0.1165,,,636,,116.5
96.3728,0.636,0.1175,,,636,,117.5
96.3761,0.6363,0.1165,,,636.3,,116.5
96.3794,0.6351,0.1155,,,635.1,,115.5
96.3828,0.6384,0.119,,,638.4,,119
96.3861,0.6414,0.1204,,,641.4,,120.4
96.3894,0.6372,0.1177,,,637.2,,117.7
96.3928,0.6384,0.1176,,,638.4,,117.6
96.3961,0.6384,0.1169,,,638.4,,116.9
96.3994,0.6321,0.1122,,,632.1,,112.2
96.4028,0.633,0.1108,,,633,,110.8
96.4061,0.6354,0.1138,,,635.4,,113.8
96.4094,0.6354,0.1147,,,635.4,,114.7
96.4128,0.6375,0.1138,,,637.5,,113.8
96.4161,0.6357,0.1148,,,635.7,,114.8
96.4194,0.639,0.1158,,,639,,115.8
96.4228,0.6378,0.1149,,,637.8,,114.9
96.4261,0.6363,0.1139,,,636.3,,113.9
96.4294,0.6387,0.1149,,,638.7,,114.9
96.4328,0.6411,0.1177,,,641.1,,117.7
96.4361,0.6423,0.119,,,642.3,,119
96.4394,0.6435,0.1186,,,643.5,,118.6
96.4428,0.642,0.1189,,,642,,118.9
96.4461,0.6444,0.1186,,,644.4,,118.6
96.4494,0.6396,0.1162,,,639.6,,116.2
96.4528,0.6408,0.1146,,,640.8,,114.6
96.4561,0.6387,0.1145,,,638.7,,114.5
96.4594,0.6402,0.1139,,,640.2,,113.9
96.4628,0.639,0.1139,,,639,,113.9
96.4661,0.6411,0.1146,,,641.1,,114.6
96.4694,0.6396,0.1143,,,639.6,,114.3
96.4728,0.6417,0.1138,,,641.7,,113.8
96.4761,0.6393,0.1147,,,639.3,,114.7
96.4794,0.6465,0.1173,,,646.5,,117.3
96.4828,0.6468,0.1214,,,646.8,,121.4
96.4861,0.6519,0.1239,,,651.9,,123.9
96.4894,0.6528,0.1246,,,652.8,,124.6
96.4928,0.6549,0.1278,,,654.9,,127.8
96.4961,0.6603,0.1319,,,660.3,,131.9
96.4994,0.6621,0.1328,,,662.1,,132.8
96.5028,0.6612,0.1337,,,661.2,,133.7
96.5061,0.6657,0.1362,,,665.7,,136.2
96.5094,0.666,0.1353,,,666,,135.3
96.5128,0.6582,0.1316,,,658.2,,131.6
96.5161,0.6639,0.1305,,,663.9,,130.5
96.5194,0.6582,0.1302,,,658.2,,130.2
96.5228,0.6537,0.1235,,,653.7,,123.5
96.5261,0.6435,0.1103,,,643.5,,110.3
96.5294,0.6279,0.1008,,,627.9,,100.8
96.5328,0.636,0.1014,,,636,,101.4
96.5361,0.6327,0.1035,,,632.7,,103.5
96.5394,0.6318,0.0999,,,631.8,,99.9
96.5428,0.63,0.0972,,,630,,97.2
96.5461,0.6288,0.0988,,,628.8,,98.8
96.5494,0.6342,0.1001,,,634.2,,100.1
96.5528,0.6336,0.1026,,,633.6,,102.6
96.5561,0.6405,0.1073,,,640.5,,107.3
96.5594,0.6435,0.1108,,,643.5,,110.8
96.5628,0.6486,0.1154,,,648.6,,115.4
96.5661,0.6531,0.1203,,,653.1,,120.3
96.5694,0.6525,0.1182,,,652.5,,118.2
96.5728,0.648,0.1146,,,648,,114.6
96.5761,0.651,0.1171,,,651,,117.1
96.5794,0.6528,0.1179,,,652.8,,117.9
96.5828,0.6495,0.1154,,,649.5,,115.4
96.5861,0.6525,0.1178,,,652.5,,117.8
96.5894,0.6567,0.1211,,,656.7,,121.1
96.5928,0.6555,0.1209,,,655.5,,120.9
96.5961,0.6564,0.1204,,,656.4,,120.4
96.5994,0.6537,0.1183,,,653.7,,118.3
96.6028,0.6531,0.1166,,,653.1,,116.6
96.6061,0.6531,0.1173,,,653.1,,117.3
96.6094,0.6507,0.114,,,650.7,,114
96.6128,0.6492,0.1123,,,649.2,,112.3
96.6161,0.654,0.1169,,,654,,116.9
96.6194,0.6504,0.1141,,,650.4,,114.1
96.6228,0.6483,0.1093,,,648.3,,109.3
96.6261,0.6552,0.1182,,,655.2,,118.2
96.6294,0.672,0.1356,,,672,,135.6
96.6328,0.7224,0.1799,,,722.4,,179.9
96.6361,0.7983,0.2638,,,798.3,,263.8
96.6394,0.8523,0.311,,,852.3,,311
96.6428,0.7869,0.2446,,,786.9,,244.6
96.6461,0.6129,0.0765,,,612.9,,76.5
96.6494,0.3762,-0.1651,,,376.2,,-165.1
96.6528,0.0915,-0.4507,,,91.5,,-450.7
96.6561,-0.1791,-0.7117,,,-179.1,,-711.7
96.6594,-0.3519,-0.8868,,,-351.9,,-886.8
96.6628,-0.381,-0.9275,,,-381,,-927.5
96.6661,-0.2928,-0.7994,,,-292.8,,-799.4
96.6694,0.0003,-0.5611,,,0.3,,-561.1
96.6728,0.1809,-0.3241,,,180.9,,-324.1
96.6761,0.3918,-0.1503,,,391.8,,-150.3
96.6794,0.4572,-0.073,,,457.2,,-73
96.6828,0.4473,-0.0753,,,447.3,,-75.3
96.6861,0.474,-0.0612,,,474,,-61.2
96.6894,0.5298,0.0017,,,529.8,,1.7
96.6928,0.5748,0.0471,,,574.8,,47.1
